Date,PM10,PM2.5,Wind speed,Wind dir,Temp,Rel hum,index,,
2019-05-01,46.91101695,25.1440678,1.194067797,214.3220339,32.08135593,58.16525424,3.492603089,01-05-19,TRUE
2019-05-02,52.14042553,24.7106383,1.109787234,209.0170213,32.20340426,57.65106383,4.128829787,02-05-19,TRUE
2019-05-03,53.96017699,28.92477876,1.138495575,203.4778761,32.01061947,59.30088496,4.497969071,03-05-19,TRUE
2019-05-04,49.78873239,19.75117371,1.110328638,203.084507,31.12723005,60.99061033,3.746350121,04-05-19,TRUE
2019-05-05,41.04716981,20.96226415,1.362264151,212.5330189,31.47028302,60.89622642,2.907738708,05-05-19,TRUE
2019-05-06,60.08510638,27.51489362,1.366808511,220.8553191,32.11829787,60.49787234,2.907232968,06-05-19,TRUE
2019-05-07,72.3125,33.00416667,1.24625,230.0708333,31.9825,59.84583333,4.272777778,07-05-19,TRUE
2019-05-08,71.35443038,36.85232068,1.189451477,217.3839662,31.57805907,60.73417722,4.284312322,08-05-19,TRUE
2019-05-09,73.6371308,35.08016878,1.225316456,219.9578059,31.33586498,61.54852321,3.766292308,09-05-19,TRUE
2019-05-10,67.9625,31.77083333,1.20375,210.5,31.3275,62.09583333,4.309343434,10-05-19,TRUE
2019-05-11,65.45833333,32.09166667,1.10125,205.6208333,31.34958333,62.14583333,3.855808081,11-05-19,TRUE
2019-05-12,59.12340426,31.19148936,1.036595745,200.587234,29.54468085,65.26808511,3.404929078,12-05-19,TRUE
2019-05-13,51.73529412,27.19747899,0.77394958,214.8781513,28.52521008,65.99159664,4.076193659,13-05-19,TRUE
2019-05-14,52.48305085,25.50423729,0.838135593,216.3050847,27.98686441,69.95338983,4.187824217,14-05-19,TRUE
2019-05-15,50.45762712,24.08898305,0.955508475,201.7457627,29.41440678,66.95338983,4.056349512,15-05-19,TRUE
2019-05-16,48.47639485,22.51072961,0.863948498,197.6652361,28.91759657,68.02145923,4.136978151,16-05-19,TRUE
2019-05-17,59.03333333,25.28333333,1.166666667,231.2375,30.75708333,64.35,4.454337121,17-05-19,TRUE
2019-05-18,60.26890756,26.95798319,1.251680672,221.2983193,31.69537815,60.67226891,3.542575758,18-05-19,TRUE
2019-05-19,57.9832636,26.46443515,1.342259414,220.9623431,32.16778243,61.32217573,3.09762267,19-05-19,TRUE
2019-05-20,54.34166667,25.04583333,1.24625,201.7833333,31.55458333,62,3.33636995,20-05-19,TRUE
2019-05-21,53.05555556,26.46153846,1.223931624,201.5470085,31.25213675,64.32478632,4.368162393,21-05-19,TRUE
2019-05-22,44.02643172,20.32599119,0.99030837,216.3348018,29.04449339,66.45814978,4.418762515,22-05-19,TRUE
2019-05-23,39.27310924,19.26890756,0.898319328,196.8067227,28.57815126,67.57983193,4.365501655,23-05-19,TRUE
2019-05-24,38.82222222,16.27111111,0.937777778,192.7777778,29.35111111,65.17333333,4.475466667,24-05-19,TRUE
2019-05-25,42.21276596,18.05957447,1.366808511,215.7531915,30.15617021,64.53191489,4.044388567,25-05-19,TRUE
2019-05-26,36.15454545,15.75909091,1.277272727,208.8636364,29.61409091,65.41363636,3.299082645,26-05-19,TRUE
2019-05-27,34.47881356,15.4279661,1.161864407,201.6525424,30.225,64.66525424,4.299589111,27-05-19,TRUE
2019-05-28,32.92511013,14.40088106,0.981938326,179.6343612,28.59515419,67.54185022,4.351348285,28-05-19,TRUE
2019-05-29,30.35023041,12.93087558,1.015207373,179.4470046,28.74792627,68.56682028,4.483237676,29-05-19,TRUE
2019-05-30,26.26699029,10.83495146,1.059223301,193.6747573,27.59902913,70.9223301,4.65907105,30-05-19,TRUE
2019-05-31,33.35978836,14.45502646,0.968783069,197.3227513,28.62539683,71.43386243,4.575754369,31-05-19,TRUE
2019-06-01,35.235,14.67,1.0005,201.25,29.8145,68.865,4.274469192,01-06-19,TRUE
2019-06-02,29.33,13.285,1.0797,197.785,30.23525,67.5,3.294093182,02-06-19,TRUE
2019-06-03,30.85643564,14.21287129,0.951980198,202.9405941,30.1529703,67.03465347,3.152746525,03-06-19,TRUE
2019-06-04,33.63203463,14.60606061,1.051948052,218.004329,31.22813853,66.46753247,4.590676899,04-06-19,TRUE
2019-06-05,34.94444444,14.32905983,0.826495726,177.3418803,29.10940171,69.02991453,4.422843823,05-06-19,TRUE
2019-06-06,37.81092437,15.55462185,0.79789916,171.9243697,29.10966387,69.77731092,4.535166794,06-06-19,TRUE
2019-06-07,35.1441048,14.22270742,0.759825328,179.0262009,28.42925764,68.74235808,4.758544396,07-06-19,TRUE
2019-06-08,30.39316239,12.97008547,0.881196581,198.1880342,29.08675214,68.32478632,4.102530433,08-06-19,TRUE
2019-06-09,30.0990991,11.81081081,1.118018018,221.5135135,29.47207207,67.96396396,3.341576122,09-06-19,TRUE
2019-06-10,29.09589041,11.0456621,1.419178082,213.8995434,30.08356164,66.96803653,4.232983949,10-06-19,TRUE
2019-06-11,30.11219512,11.4,1.2,215.7560976,29.11804878,68.61463415,4.338392461,11-06-19,TRUE
2019-06-12,29.47368421,11.28708134,1.529186603,208.4162679,29.93588517,67.80861244,4.611053356,12-06-19,TRUE
2019-06-13,29.0826087,11.23913043,1.652173913,208.3043478,30.38869565,67.36956522,2.15634058,13-06-19,TRUE
2019-06-14,27.17117117,10.58558559,1.593243243,211.3648649,30.70315315,67.86036036,4.512912913,14-06-19,TRUE
2019-06-15,30.72532189,12.24892704,1.534334764,224.167382,30.69914163,66.99570815,4.216165951,15-06-19,TRUE
2019-06-16,27.90697674,10.66046512,1.262790698,221.5255814,29.48093023,69.89302326,3.527131783,16-06-19,TRUE
2019-06-17,26.83084577,9,1.397512438,213.681592,29.08358209,69.33333333,4.215257048,17-06-19,TRUE
2019-06-18,25.65,8.581818182,1.481909091,204.2272727,29.77868182,67.30909091,4.309022727,18-06-19,TRUE
2019-06-19,27.1981982,9.45045045,1.320900901,210.7027027,29.96153153,65.95945946,4.348948949,19-06-19,TRUE
2019-06-20,32.79111111,13.14222222,1.073777778,206.5288889,30.87644444,65.65777778,4.483851852,20-06-19,TRUE
2019-06-21,39.72881356,14.93644068,1.079237288,245.9576271,32.05932203,63.8559322,4.542690678,21-06-19,TRUE
2019-06-22,44.4875,16.10416667,1.24,237.5666667,31.56208333,63.725,4.111458333,22-06-19,TRUE
2019-06-23,36,14.28510638,0.998723404,210.2382979,30.56851064,65.76595745,3.599716312,23-06-19,TRUE
2019-06-24,28.71304348,11.40869565,0.909043478,189.4173913,29.31478261,67.9173913,4.439782609,24-06-19,TRUE
2019-06-25,32.05240175,12.45414847,1.06419214,202.5021834,30.30131004,70.10480349,4.438755458,25-06-19,TRUE
2019-06-26,30.67142857,10.97619048,1.289047619,218.5761905,30.33809524,68.11428571,4.400039683,26-06-19,TRUE
2019-06-27,37.9122807,13.73245614,1.292105263,230.1578947,29.65219298,66.74561404,4.565752924,27-06-19,TRUE
2019-06-28,39.65065502,14.82532751,1.368122271,223.0611354,29.80087336,66.54148472,4.684898108,28-06-19,TRUE
2019-06-29,27.63555556,9.533333333,1.384,215.2977778,29.41911111,67.07111111,4.33637037,29-06-19,TRUE
2019-06-30,25.48717949,9.726495726,1.128205128,218.2435897,28.36111111,69.63247863,4.00295584,30-06-19,TRUE
2019-07-01,41.75,14.09745763,1.152966102,232.3686441,29.14194915,69.80508475,4.398199153,01-07-19,TRUE
2019-07-02,46.23214286,16.56696429,1.226785714,243.4732143,29.31294643,70.04464286,4.415922619,02-07-19,TRUE
2019-07-03,33.23788546,14.56387665,0.959030837,273.2951542,27.39030837,69.84140969,5.089023495,03-07-19,TRUE
2019-07-04,36.25523013,14.74895397,1.130962343,217.1924686,27.51715481,70.59832636,4.405052618,04-07-19,TRUE
2019-07-05,31.23555556,11.26666667,0.896888889,212.6488889,26.508,71.48444444,4.701592593,05-07-19,TRUE
2019-07-06,40.21052632,14.01913876,0.854066986,214.2009569,28.44784689,70.03349282,4.135631434,06-07-19,TRUE
2019-07-07,40.88372093,14.49302326,0.953023256,230.572093,29.17813953,66.30232558,3.54627907,07-07-19,TRUE
2019-07-08,44.98617512,14.57142857,1.261751152,236.156682,29.81520737,66.52073733,4.190552995,08-07-19,TRUE
2019-07-09,41.86075949,14.16033755,1.36371308,220.9704641,29.52278481,66.57805907,4.430907173,09-07-19,TRUE
2019-07-10,43.42372881,15.85169492,1.191949153,210.7966102,29.64661017,67.53389831,4.320798023,10-07-19,TRUE
2019-07-11,42.49152542,16.28389831,1.134322034,216.0127119,30.48813559,65.65254237,4.25674435,11-07-19,TRUE
2019-07-12,40.51260504,16.08823529,1.234453782,230.5252101,30.8394958,64.71428571,4.614110644,12-07-19,TRUE
2019-07-13,40.59915612,15.24894515,1.207594937,241.0464135,30.91392405,64.53586498,4.106575246,13-07-19,TRUE
2019-07-14,34.26808511,13.15319149,1.485106383,258.2,31.17489362,63.35744681,3.22464539,14-07-19,TRUE
2019-07-15,33.76824034,12.70815451,1.366094421,238.1759657,30.6,62.50643777,4.014556509,15-07-19,TRUE
2019-07-16,28.94444444,11.67094017,1.152991453,232.5598291,30.76880342,64.3034188,3.458689459,16-07-19,TRUE
2019-07-17,29.84680851,11.43829787,1.4,218.1404255,30.89574468,65.4,2.991312057,17-07-19,TRUE
2019-07-18,30.1754386,11.93859649,1.384210526,223.8991228,31.06359649,64.84210526,4.407163743,18-07-19,TRUE
2019-07-19,31.27777778,11.97863248,1.294017094,212.6196581,30.88162393,63.97863248,4.126317664,19-07-19,TRUE
2019-07-20,27.37442922,11.8173516,1.192237443,206.3242009,30.09086758,65.55707763,3.583637747,20-07-19,TRUE
2019-07-21,23.24285714,8.29047619,1.418095238,208.4047619,29.90380952,66.61904762,3.106150794,21-07-19,TRUE
2019-07-22,30.48165138,10.6559633,1.05412844,208.2247706,30.26330275,66.71100917,3.948623853,22-07-19,TRUE
2019-07-23,36.51054852,14.26582278,1.24556962,213.5021097,30.26793249,69.54008439,4.479817159,23-07-19,TRUE
2019-07-24,34.92888889,12.72444444,1.120444444,224.2266667,29.28266667,69.8,4.332037037,24-07-19,TRUE
2019-07-25,33.48535565,12.86610879,1.041422594,212.2426778,28.11213389,70.21338912,4.433840497,25-07-19,TRUE
2019-07-26,36.88185654,14.72995781,0.970886076,220.5105485,28.96751055,68.21940928,4.603551336,26-07-19,TRUE
2019-07-27,32.38222222,13.86666667,1.086666667,232.3555556,29.35288889,65.95111111,3.926555556,27-07-19,TRUE
2019-07-28,28.7965368,12.64935065,1.165800866,224.4718615,30.54415584,65.32034632,3.132936508,28-07-19,TRUE
2019-07-29,26.03555556,10.08444444,1.391555556,244.0977778,30.63288889,63.73333333,3.244111111,29-07-19,TRUE
2019-07-30,31.54077253,11.92274678,1.637854077,256.4935622,30.65892704,64.75965665,4.393097282,30-07-19,TRUE
2019-07-31,32.60663507,11.36966825,1.74,254.5260664,30.23829384,65.82464455,4.458270142,31-07-19,TRUE
2019-08-01,31.7079646,12.42477876,1.504424779,227.9867257,28.57522124,67.28761062,4.382937785,01-08-19,TRUE
2019-08-02,33.13852814,12.9047619,1.786147186,251.6450216,29.26406926,64.64935065,4.672150072,02-08-19,TRUE
2019-08-03,28.38864629,11.05240175,2.13930131,259.5065502,29.70349345,61.88209607,4.093085881,03-08-19,TRUE
2019-08-04,25.74122807,9.881578947,1.46754386,223.1842105,28.32324561,69.43421053,3.591849415,04-08-19,TRUE
2019-08-05,29.10504202,10.70168067,1.301260504,199.0756303,28.17647059,69.76890756,4.623179272,05-08-19,TRUE
2019-08-06,33.22457627,12.03389831,1.199576271,232.8771186,28.65211864,67.80084746,4.474823446,06-08-19,TRUE
2019-08-07,34.225,12.825,1.428333333,246.6291667,28.6325,66.81666667,4.495833333,07-08-19,TRUE
2019-08-08,32.67916667,12.4375,1.582916667,261.4625,29.34458333,65.19166667,4.487152778,08-08-19,TRUE
2019-08-09,34.81932773,13.33193277,1.374789916,218.9663866,28.94579832,68.31932773,4.721988795,09-08-19,TRUE
2019-08-10,24.95073892,8.881773399,1.672413793,209.0246305,28.60837438,70,4.035139573,10-08-19,TRUE
2019-08-11,24.29064039,8.783251232,1.567487685,201.364532,28.68226601,70.78325123,3.21498358,11-08-19,TRUE
2019-08-12,24.52838428,9.144104803,1.185152838,200.8951965,28.64541485,69.48034934,3.108078603,12-08-19,TRUE
2019-08-13,32.00840336,11.71428571,1.135294118,212.0042017,29.2012605,69.31512605,4.242051821,13-08-19,TRUE
2019-08-14,39.65966387,14.67226891,1.151260504,225.2731092,29.50714286,69.09663866,4.471358544,14-08-19,TRUE
2019-08-15,38.07234043,13.89361702,1.314893617,209.093617,29.92765957,66.49361702,4.22287234,15-08-19,TRUE
2019-08-16,38.15833333,14.98333333,1.402083333,202.2875,29.94541667,67.55833333,4.518055556,16-08-19,TRUE
2019-08-17,28.34583333,10.98333333,1.459583333,207.775,29.15708333,68.07916667,4.02405303,17-08-19,TRUE
2019-08-18,28.29741379,10.34051724,1.259482759,207.0818966,29.79008621,67.13793103,3.503807471,18-08-19,TRUE
2019-08-19,31.95575221,12.65044248,1.188495575,215.6238938,30.38938053,64.86283186,4.188458702,19-08-19,TRUE
2019-08-20,32.71367521,12.36324786,1.101282051,217.7307692,28.71666667,68.25213675,4.565598291,20-08-19,TRUE
2019-08-21,30.41772152,10.73839662,1.237552743,215.628692,29.0628692,69.13080169,4.282137834,21-08-19,TRUE
2019-08-22,32.53974895,12.85355649,1.313807531,203.0125523,29.06569038,69.57322176,4.381171548,22-08-19,TRUE
2019-08-23,33.38864629,11.83842795,1.048034934,205.9737991,28.90131004,70.7510917,4.431586608,23-08-19,TRUE
2019-08-24,31.23809524,12.12554113,1.011255411,224.8484848,29.11774892,68.21212121,4.099350649,24-08-19,TRUE
2019-08-25,24.86134454,9.768907563,1.343697479,214.092437,29.29033613,67.13445378,3.649194678,25-08-19,TRUE
2019-08-26,28.56595745,10.52765957,1.330212766,234.8382979,28.12595745,69.22553191,4.560141844,26-08-19,TRUE
2019-08-27,32.59482759,12.64224138,1.197413793,229.3405172,29.30560345,68.02155172,4.249533046,27-08-19,TRUE
2019-08-28,31.88185654,11.34177215,1.270464135,222.3164557,29.67805907,67.33333333,4.29033052,28-08-19,TRUE
2019-08-29,31.52719665,11.33891213,1.220502092,241.7280335,28.80878661,67.46025105,4.17862622,29-08-19,TRUE
2019-08-30,30.59148936,10.98297872,1.376595745,230.1276596,28.34765957,67.96595745,4.779539007,30-08-19,TRUE
2019-08-31,25.26495726,8.688034188,1.615811966,215.2905983,28.23162393,69.44017094,4.196331909,31-08-19,TRUE
2019-09-01,25.64377682,8.158798283,1.288412017,216.8412017,28.31545064,69.21888412,3.754613734,01-09-19,TRUE
2019-09-02,31.88702929,11.05857741,1.014225941,245.125523,28.18912134,70.44769874,4.22332636,02-09-19,TRUE
2019-09-03,31.38912134,12.12970711,1.063598326,243.9539749,27.0748954,70.08368201,4.473430962,03-09-19,TRUE
2019-09-04,36.05,13.73333333,1.060416667,224.8875,27.79541667,67.725,4.306597222,04-09-19,TRUE
2019-09-05,34.15899582,12.70292887,1.056066946,216.5271967,27.91506276,68.94979079,4.567747559,05-09-19,TRUE
2019-09-06,37.17948718,13.34188034,1.030769231,212.6153846,28.36837607,68.35042735,4.547257835,06-09-19,TRUE
2019-09-07,43.74137931,16.23275862,1.118103448,222.7284483,29.74267241,65.24137931,4.148204023,07-09-19,TRUE
2019-09-08,34.24761905,13.76666667,0.958095238,241.4619048,28.88333333,65.17142857,3.51531746,08-09-19,TRUE
2019-09-09,37.49565217,14.48695652,1.236956522,215.0652174,29.1873913,65.51304348,4.272789855,09-09-19,TRUE
2019-09-10,33.74895397,13.10460251,1.048535565,212.2217573,28.70794979,68.64016736,4.331136681,10-09-19,TRUE
2019-09-11,35.8893617,14.34042553,0.806382979,231.0765957,29.05914894,69.9787234,4.223687943,11-09-19,TRUE
2019-09-12,40.45606695,15,0.921757322,237.4100418,29.18828452,67.08786611,4.251324965,12-09-19,TRUE
2019-09-13,32.375,12.34583333,1.361666667,254.5166667,29.92416667,66.17916667,4.452430556,13-09-19,TRUE
2019-09-14,27.00833333,10.98333333,0.958333333,244.8625,28.36,68.32083333,4.219097222,14-09-19,TRUE
2019-09-15,29.675,12.325,0.69625,209.0125,28.23208333,66.8,3.484027778,15-09-19,TRUE
2019-09-16,31.82426778,13.0209205,0.590794979,188.2594142,28.3292887,66.07949791,4.316771269,16-09-19,TRUE
2019-09-17,35.14583333,14.92083333,0.701666667,200.1583333,28.47833333,66.1625,4.406944444,17-09-19,TRUE
2019-09-18,37.05042017,17.43697479,0.673109244,200.2310924,29.10336134,66.77731092,4.534383753,18-09-19,TRUE
2019-09-19,34.08154506,16.79399142,0.66223176,176.5493562,27.56309013,69.29613734,4.654577968,19-09-19,TRUE
2019-09-20,32.20524017,15.48034934,0.669432314,190.2445415,27.49825328,70.50218341,4.747780204,20-09-19,TRUE
2019-09-21,31.25327511,14.34934498,0.551965066,188.768559,27.02663755,70.49344978,4.45702329,21-09-19,TRUE
2019-09-22,32.35714286,15.85714286,0.732142857,225.2946429,26.65669643,68.01785714,3.493340774,22-09-19,TRUE
2019-09-23,27.97345133,13.94247788,0.711504425,153.7079646,26.34690265,67.96902655,4.700737463,23-09-19,TRUE
2019-09-24,48.9665272,24.35564854,0.753556485,156.6359833,28.00920502,66.21338912,4.310634589,24-09-19,TRUE
2019-09-25,64.8,34.35833333,0.802916667,145.8333333,29.24375,65.22083333,4.448611111,25-09-19,TRUE
2019-09-26,61.92083333,32.00833333,0.714583333,175.9833333,29.3775,65.49166667,4.419791667,26-09-19,TRUE
2019-09-27,61.31355932,31.05508475,0.667372881,159.3855932,28.5559322,66.59322034,4.625035311,27-09-19,TRUE
2019-09-28,68.93133047,37.78111588,0.75193133,161.0600858,29.75236052,65.88841202,4.232904149,28-09-19,TRUE
2019-09-29,71.32635983,40.84100418,0.678242678,181.3807531,29.85146444,64.958159,3.688075314,29-09-19,TRUE
2019-09-30,76.72916667,46.2,0.694166667,215.6875,29.67125,66.89583333,4.2875,30-09-19,TRUE
2019-10-01,52.20502092,28.78661088,0.985774059,199.7196653,29.36736402,68.55648536,4.211087866,01-10-19,TRUE
2019-10-02,43.875,22.06666667,0.764583333,187.2333333,29.14583333,67.55833333,4.319444444,02-10-19,TRUE
2019-10-03,41.24454148,20.98689956,0.787336245,195.7336245,28.9860262,67.77729258,4.206877729,03-10-19,TRUE
2019-10-04,42.96396396,20.36036036,0.632432432,187.2747748,27.35945946,70.35135135,4.475075075,04-10-19,TRUE
2019-10-05,39.89873418,19.27848101,0.571729958,178.8565401,27.32236287,69.38396624,4.339662447,05-10-19,TRUE
2019-10-06,34.98734177,16.92827004,0.652320675,163.4725738,26.96329114,68.85232068,3.680520394,06-10-19,TRUE
2019-10-07,35.24789916,16.97478992,0.644117647,158.2731092,27.58277311,66.95378151,4.144642857,07-10-19,TRUE
2019-10-08,39.62761506,17.9832636,0.712133891,195.1046025,28.07322176,65.94979079,4.162656904,08-10-19,TRUE
2019-10-09,43.89565217,20.56956522,0.57,189.1652174,28.19608696,65.9,4.23423913,09-10-19,TRUE
2019-10-10,52.53097345,26.18584071,0.540265487,203.2079646,28.03230088,67.94690265,4.237905605,10-10-19,TRUE
2019-10-11,49.13191489,23.26382979,0.688085106,201.2255319,29.18893617,66.07659574,4.483900709,11-10-19,TRUE
2019-10-12,40.45,19.775,0.677083333,187.4083333,29.04041667,66.425,3.987626263,12-10-19,TRUE
2019-10-13,33.3375,16.0125,0.5775,170.0416667,28.96625,67.8,3.149305556,13-10-19,TRUE
2019-10-14,32.41596639,14.88655462,0.625630252,184.5378151,28.26218487,67.46638655,3.248529412,14-10-19,TRUE
2019-10-15,38.31512605,18.30252101,0.788655462,143.8571429,28.9302521,66.15546218,4.104236695,15-10-19,TRUE
2019-10-16,35.76987448,15.89539749,0.861924686,134.665272,29.46401674,65.35983264,4.055892608,16-10-19,TRUE
2019-10-17,38.625,16.51666667,0.949583333,138.4416667,29.65,64.35,4.088888889,17-10-19,TRUE
2019-10-18,43.14644351,19.92050209,0.846861925,139.6820084,30.10794979,63.43514644,4.285529986,18-10-19,TRUE
2019-10-19,43.22083333,20.8375,0.847916667,136.1916667,29.55375,63.40416667,3.924652778,19-10-19,TRUE
2019-10-20,42,21.12916667,0.715833333,144.7875,29.555,64.28333333,3.258680556,20-10-19,TRUE
2019-10-21,52.7125,25.98333333,0.618333333,177.8041667,29.85,64.82916667,3.882638889,21-10-19,TRUE
2019-10-22,65.30801688,33.75105485,0.635021097,200.0675105,29.92194093,65.38396624,4.162165963,22-10-19,TRUE
2019-10-23,47.52916667,24.9,0.725833333,211.1208333,30.11625,65.25416667,3.384722222,23-10-19,TRUE
2019-10-24,44.91631799,21.58158996,0.726778243,193.5230126,30.33514644,64.28033473,4.187203626,24-10-19,TRUE
2019-10-25,48.0083682,24.05857741,0.675313808,175.5146444,30.14267782,65.0041841,4.337343096,25-10-19,TRUE
2019-10-26,51.61344538,26.13865546,0.689495798,164.1134454,30.35966387,64.47478992,3.953116246,26-10-19,TRUE
2019-10-27,40.59130435,19.6173913,0.750434783,174.9086957,29.83478261,65.03043478,3.40326087,27-10-19,TRUE
2019-10-28,42.2246696,19.50660793,0.669162996,174.5814978,29.72070485,67.03524229,4.245374449,28-10-19,TRUE
2019-10-29,41.70762712,19.04237288,0.776271186,165.9449153,28.90550847,66.41949153,4.423975989,29-10-19,TRUE
2019-10-30,41.16666667,18.4125,0.889583333,145.975,28.74166667,61.90833333,4.357638889,30-10-19,TRUE
2019-10-31,47.18410042,21.85774059,0.959832636,163.6694561,27.82552301,60.35564854,4.29930265,31-10-19,TRUE
2019-11-01,33.72384937,15.13807531,1.069037657,139.4728033,25.4874477,64.93305439,4.233577406,01-11-19,TRUE
2019-11-02,37.56302521,18.59243697,0.749159664,181.0168067,26.63655462,65.54621849,4.036834734,02-11-19,TRUE
2019-11-03,41.16170213,21.63829787,0.690212766,189.5191489,27.75957447,65.75319149,3.500106383,03-11-19,TRUE
2019-11-04,49.87083333,25.19166667,0.718333333,145.7125,28.1475,64.56666667,3.909722222,04-11-19,TRUE
2019-11-05,66.60416667,37.70833333,0.635,155.05,28.63708333,63.86666667,3.923958333,05-11-19,TRUE
2019-11-06,69.1375,38.35,0.557916667,180.3583333,28.34041667,65.2875,4.502777778,06-11-19,TRUE
2019-11-07,67.77083333,37.72083333,0.695416667,147.3208333,28.62125,65.37083333,4.360763889,07-11-19,TRUE
2019-11-08,63.40416667,36.82083333,0.930833333,125.4833333,28.00666667,63.14166667,4.639236111,08-11-19,TRUE
2019-11-09,63.58333333,38.74166667,0.91,129.0125,27.04375,63.27083333,3.998611111,09-11-19,TRUE
2019-11-10,65.10416667,39.23333333,0.84125,163.6208333,26.72291667,63.02083333,3.413194444,10-11-19,TRUE
2019-11-11,76.53361345,42.07142857,0.843277311,181.2310924,27.48319328,60.89495798,4.247408964,11-11-19,TRUE
2019-11-12,75.68398268,41.6017316,0.791774892,173.1298701,28.61515152,61.91341991,4.233405483,12-11-19,TRUE
2019-11-13,56.74561404,28.75877193,0.862719298,133.9517544,28.03464912,65.17982456,4.316739766,13-11-19,TRUE
2019-11-14,42.58649789,19.69198312,0.944303797,147.8523207,28.45063291,63.61603376,4.255520394,14-11-19,TRUE
2019-11-15,53.00833333,24.425,0.944583333,150.0625,28.32458333,62.60833333,4.485416667,15-11-19,TRUE
2019-11-16,61.975,31.53333333,0.675833333,188.55,28.25125,62.49166667,3.892361111,16-11-19,TRUE
2019-11-17,55.98689956,30.07423581,0.611353712,209.3886463,28.57554585,61.34934498,3.337008734,17-11-19,TRUE
2019-11-18,58.2037037,28.77314815,0.636574074,200.2407407,28.72222222,62.09259259,4.146180556,18-11-19,TRUE
2019-11-19,57.1938326,28.03524229,0.747136564,132.1365639,28.92863436,61.71365639,4.280359765,19-11-19,TRUE
2019-11-20,48.48917749,21.66233766,1.035497835,122.974026,27.70649351,61.57142857,4.292676768,20-11-19,TRUE
2019-11-21,55.4,26.26222222,0.842666667,118.6266667,27.12088889,62.16888889,4.124407407,21-11-19,TRUE
2019-11-22,57.91666667,27.40416667,0.7275,142.6833333,27.51666667,62.18333333,4.313541667,22-11-19,TRUE
2019-11-23,63.22083333,31.87916667,0.657916667,167.8083333,27.66083333,61.77083333,3.485763889,23-11-19,TRUE
2019-11-24,61.31666667,31.62916667,0.723333333,150.0375,27.93958333,60.6125,3.309375,24-11-19,TRUE
2019-11-25,62.2125,30.40833333,1.044583333,123.9041667,28.62833333,59.74583333,4.140625,25-11-19,TRUE
2019-11-26,53.975,24.76666667,0.9675,140.7458333,28.43083333,59.575,4.241666667,26-11-19,TRUE
2019-11-27,54.35833333,25.1125,0.876666667,150.025,29.06333333,61.20416667,4.145138889,27-11-19,TRUE
2019-11-28,46.48051948,18.34632035,1.37965368,108.4761905,30.09134199,59.89177489,4.252561328,28-11-19,TRUE
2019-11-29,47.21759259,19.33796296,1.319907407,104.6342593,29.22962963,59.31944444,4.521527778,29-11-19,TRUE
2019-11-30,48.70353982,24.23893805,0.913716814,133.3141593,29.27522124,61.03539823,4.264417404,30-11-19,TRUE
2019-12-01,44.49809886,22.59695817,0.788593156,133.4068441,28.22813688,65.48669202,3.483745247,01-12-19,TRUE
2019-12-02,46.46564885,21.31679389,1.214503817,124.1030534,27.71030534,63.38931298,4.225413486,02-12-19,TRUE
2019-12-03,50.62878788,21.57575758,1.388257576,123.3143939,25.51590909,61.70833333,4.346875,03-12-19,TRUE
2019-12-04,58.52471483,28.20532319,1.287452471,105.4486692,23.89467681,61.33460076,4.504258555,04-12-19,TRUE
2019-12-05,55.71705426,29.81782946,1.35,102.3294574,23.36007752,59.71317829,3.181363049,05-12-19,TRUE
2019-12-06,66.86742424,31.63257576,1.569318182,93.59090909,23.10530303,58.09090909,4.198358586,06-12-19,TRUE
2019-12-07,64.53992395,31.05703422,1.441064639,109.1787072,22.13878327,57.99619772,3.707065906,07-12-19,TRUE
2019-12-08,65.12204724,35.24015748,1.23503937,121.1377953,21.62716535,58.98818898,3.128346457,08-12-19,TRUE
2019-12-09,68.86345382,36.31325301,1.089959839,133.7148594,22.58875502,58.67068273,4.014089692,09-12-19,TRUE
2019-12-10,71.32061069,41.20229008,0.86221374,166.9503817,23.20687023,61.04580153,3.396787532,10-12-19,TRUE
2019-12-11,84.04942966,47.79847909,0.742585551,157.7490494,23.89885932,61.47148289,4.276457541,11-12-19,TRUE
2019-12-12,82.53846154,47.18846154,0.718076923,147.9269231,24.55846154,61.70769231,4.103974359,12-12-19,TRUE
2019-12-13,78.10984848,43.76136364,0.840909091,155.1931818,25.37613636,61.91666667,4.440625,13-12-19,TRUE
2019-12-14,67.42045455,37.53787879,0.837878788,155.1704545,26.01325758,62.98106061,3.931944444,14-12-19,TRUE
2019-12-15,60.20075758,34.26136364,0.868181818,165.75,27.09772727,63.13257576,3.293181818,15-12-19,TRUE
2019-12-16,60.5,31.45,0.831153846,163.8192308,27.14769231,63.91153846,4.115641026,16-12-19,TRUE
2019-12-17,68.08333333,34.39772727,0.733712121,179.7045455,27.89318182,64.02272727,4.238541667,17-12-19,TRUE
2019-12-18,69.14015152,34.57954545,0.747348485,175.7840909,27.80757576,63.64393939,4.352430556,18-12-19,TRUE
2019-12-19,64.68441065,32.20532319,0.703041825,162.6844106,28.03460076,63.52471483,4.310076046,19-12-19,TRUE
2019-12-20,62.61742424,31.77651515,0.798484848,157.2954545,27.62575758,64.70454545,4.460069445,20-12-19,TRUE
2019-12-21,62.83333333,33.12121212,0.628409091,175.0265152,27.53787879,64.65530303,4.034027778,21-12-19,TRUE
2019-12-22,60.09505703,32.52851711,0.682889734,190.9695817,27.49581749,63.30798479,3.451267427,22-12-19,TRUE
